"","Names","ALB","ARE","ARG","AUS","AUT","BEL","BGR","BIH","BLR","BRA","BRN","CAN","CHE","CHL","COL","CRI","CZE","DEU","DNK","DOM","ESP","EST","FIN","FRA","GBR","GEO","GRC","HRV","HUN","IDN","IRL","ISL","ISR","ITA","JOR","JPN","KAZ","KOR","KSV","LBN","LTU","LUX","LVA","MAR","MDA","MEX","MKD","MLT","MNE","MYS","NLD","NOR","NZL","PAN","PER","PHL","POL","PRT","QAT","ROU","RUS","SAU","SGP","SRB","SVK","SVN","SWE","TAP","THA","TUR","UKR","URY","USA","VNM"
"210","SQD72","-7.47051657683813","5.12517348539159","35.4598789065807","16.5837324873581","30.7346628568674","20.9162806454778","1.05925550745087","5.93160927916291","18.5035365113744","21.5172784150856","-4.89192313988854","13.9143470194006","9.38607418778988","20.6610656259888","44.217621702216","35.234218165598","5.75672125614746","18.2770690651902","13.4765044686346","-4.97151974827164","17.8288367915032","23.3150047201626","-0.976336821453465","15.1129008196552","22.5874127899202","-2.87332033599938","7.54452486961786","19.2820379499699","16.4069870087677","-17.636314432944","16.1219096510478","-5.69674709114333","8.06786132536572","34.6840060877564","4.50308502065825","27.5271899283308","8.74467600302379","12.4675871026191","14.8709200659118","6.8027191177145","6.26346635209947","11.5490415202153","18.6218012451292","1.48539302399089","7.06093473222498","26.5152482299938","-13.888053759942","-1.70501502721195","22.2685905747981","-10.6546087118148","5.65472528529189","-0.438427414206072","22.2710541562536","19.6756969247691","31.2933651843055","-20.6243032317199","13.2014769242157","22.5931028288788","-18.0888765541003","11.0211439038001","14.7673579119763","-16.7252343272595","15.8697687417238","10.2151824153354","7.78467936132793","5.79454122268957","0.874995473655618","17.1288492440911","-25.013416114285","11.4972468344601","18.4120998040389","21.996525428485","20.6151668239618","3.0212729702604"
"211","SQD73","-8.0368848655974","6.35628032064813","35.5638244590796","16.7729526789232","31.2074266554221","20.8946267816146","1.20855445593007","5.78061142999451","18.7705775575525","21.7126830522933","-4.22347063336317","14.3351894188759","9.46883390866153","21.0031767274751","44.5087810091799","35.3376944715746","5.68217299002612","18.4306358594272","14.2377450116205","-4.40572668000952","18.4279112805391","23.2965986741939","-0.11431313638684","16.1556967412349","22.6160364169417","-1.98465897201388","8.62010314672804","20.2222131142359","16.4884848152233","-17.2167208432425","16.259196498416","-5.78534768008618","9.89087969171849","35.2972122216179","5.16901451101183","28.0952255585553","9.36683399597176","12.2045954890511","15.6194182146187","7.22313052767545","7.36275481671555","11.275882804747","19.04585156869","1.80795975084415","7.16829913700273","26.847019778725","-13.4742552287735","-0.381653624723726","22.9397783316828","-10.7498185394793","6.23055020074407","-0.174296078578379","22.8192803021179","20.0408610214077","31.9284774283499","-19.9008793166486","12.681783113235","23.2040303393259","-17.1040301762457","11.3663478207032","14.7021084702156","-16.1386511847279","15.5269997964263","10.4735093585605","7.91674425859141","5.96526193540979","1.07666592273947","17.3335736066345","-24.2929068851672","11.3055015485956","18.5939574149345","21.8434572369548","20.911830621328","3.01042450847548"
"212","SQD74","-7.42342089271743","7.24698101246731","36.2669020380546","16.7297023784816","32.430243695116","20.9461539061757","1.6055878082359","5.75576462339951","18.909898485646","22.3657057567123","-3.67301534336112","14.7254395187313","9.03732780682884","21.6009415789436","44.368538254628","35.2917224467917","5.16459548975591","18.750085056462","14.9627011129902","-3.77673370668502","18.4628274514086","23.6120082623019","0.346063989840261","16.598584318476","22.3456584179553","-1.16943325042014","9.41648669615483","20.5877446474524","16.5023296995038","-17.5903478145472","16.6623992398467","-5.55053439073852","10.4392505272492","36.2894000249595","5.11455643816773","28.2271478792052","9.65417714148818","12.4065998372038","16.2933764922159","7.51772757770531","8.03114254427125","11.8505618198252","19.822967376529","2.4756734100983","7.72871500599433","27.644584792669","-13.8689603177817","-0.525801923351573","23.3417827954909","-10.1428700153042","7.1316013463031","0.40904640507343","22.6354140095229","20.1014144773982","32.4988071670799","-18.9931337462362","12.3536099657977","23.7391559903209","-15.215209515483","11.6730804337192","14.5032758115794","-15.5097931638905","16.3190094947736","11.1498700208261","8.05644560544074","5.7814992556393","1.50667778321674","17.5430597550396","-24.1875798411154","11.1138235520012","18.4201356354769","21.8760693410706","21.0124843814256","3.6234811512029"
"213","SQD75","-6.85930772910153","8.35927102827308","36.5060192565585","16.8231403515516","32.9632431024875","21.2809787818066","2.08253122537601","6.46425934487639","18.8619403755454","23.3767205171455","-3.12066499847469","14.7349091405646","9.01791318674676","22.4146560169419","44.6946327710717","34.9602366577427","5.7260450084541","18.3555968040007","14.9520686599473","-3.20675022401952","18.7064469159059","23.5253094420661","0.639588062067316","16.7354183737218","22.2085789106982","-0.72077641581055","9.77894200086008","21.52474765203","16.4844773657881","-17.8014056358393","17.9750547853159","-5.33198547429822","11.1277935651925","37.1628833028441","6.0778938236723","28.2281514298799","10.1362238488486","12.9739245922512","16.3784016602657","7.70634290816454","8.57149683781092","12.1347124095315","20.2405245258981","3.16512838855635","8.75496352502022","27.8334529724936","-13.1171052690467","0.412207437069082","23.7292567912045","-9.33486171930319","7.06034897826567","0.567801626260051","22.9408738260612","20.4344450235514","32.9799790428532","-18.7291740845793","12.4640045289714","24.4970573264985","-13.4200314682228","12.5614070125458","14.5586735235826","-14.6686567372054","16.1139504691153","11.3264886586201","8.60441838530457","6.45752172951661","1.46930862051475","17.3471619619752","-23.8328701873537","10.8619368930009","18.424720697193","22.8381589261585","20.2204760182123","4.28182689841805"
"214","SQD76","-6.24404963266873","9.02036964898256","36.4524557325543","16.9608706836873","33.2498557151294","21.7995664435314","2.86630833581111","7.02429060733148","19.4487779206077","23.5962753347611","-2.34814826608468","14.9775051259105","9.35602481432145","22.5988688741898","44.7129892265369","34.7162874446781","6.5682374613134","18.584654025015","14.8459407201313","-2.25435703578575","19.1072026505116","23.109362641624","1.82975528289329","17.3817575160859","22.563299391919","0.185821364226643","11.0079806693575","22.6984653304771","16.6391336814783","-19.2686854066832","17.6815873691249","-4.81431672503087","12.0907591528197","37.2776740824688","6.11559259194087","28.7731958457602","10.8245860876582","12.9169830414888","16.8663296183847","7.54043848561753","9.47242398467503","12.9637813214969","20.8157253759006","3.63195801641795","9.61682020605301","28.337998425191","-12.6077031917604","1.45661098412719","23.7001234002949","-9.43240206661051","7.590355855298","0.947271650998385","23.5870302451026","21.1555566636261","33.4788142553588","-17.9609229621322","13.2956563406389","25.5370753998762","-11.6399024835542","12.9981295592273","14.4959342843384","-13.748813032378","15.8209201738375","12.3110828448309","9.42321637455313","6.80950885209494","1.76069035979302","17.6490276001605","-23.6710643096176","11.1910845585527","18.9284437205287","22.5793723103564","20.5462628590153","4.66157601121425"
"215","SQD77","-5.03433097201293","10.2048035585171","37.0400727024626","16.7481856402661","33.7093553500935","21.8887001557924","3.1944592580124","7.66553660923853","20.3048445841571","24.0978402725645","-1.61524137156619","15.0749966400348","8.81136627721985","22.488195098877","45.326726133756","34.3885680155633","6.53066333219197","18.9055258570249","14.9636331154714","-2.24590034543102","19.0552689086405","23.390422010934","3.24233374862395","17.8094123446401","22.944476598411","0.418382286300018","12.7837215408675","23.4403400670099","16.9787190033743","-19.9695038995163","17.6942276105277","-4.57244862675166","12.8389542220831","36.9167215125517","6.76940308777514","28.7994678015429","11.8678439855966","13.3414536529276","16.9982987712435","7.37162328462898","10.4191701736141","13.4431564906019","21.1960150297495","4.18027937442316","10.1172328171746","28.9080118263111","-12.7709889928799","2.22264772581865","24.4590115137725","-8.62616411176903","8.71241527841989","0.845609978840518","23.7197816451066","20.8800466744287","34.4793720174729","-16.9583535662464","13.1253208504787","25.7847567012103","-10.0270414812296","14.2397652753125","14.0133333964593","-12.677775396535","16.1970514867635","12.9496241493687","10.4895537144663","7.43816250645331","1.46104572104474","18.1734067555753","-23.8120146183521","11.1790248975632","18.9838683800721","23.2290696040526","20.2602231515729","5.29647436106896"
"216","SQD78","-5.03715807863197","10.9801918873589","37.0338512529601","16.8373824370364","35.4353893388148","21.8650942776979","3.96612920768914","8.93235956639144","20.485745655682","24.1836300684339","-1.18553996996402","15.1549785446159","8.71961292358176","22.8959877353773","45.7214526861544","34.0664193740124","6.28248203652918","19.0540944910312","14.948774807213","-2.13794630385356","19.5358807103897","24.2091680282789","4.30110068448661","18.0398872417089","22.9913381606607","0.244877333666768","13.8075916425653","24.1548785996381","17.2436801254089","-19.690193828448","18.4506969183151","-4.74327466052212","13.647964722827","37.3330720777527","6.89517350090253","29.1584476231006","12.340836762072","12.7023677066827","16.4837495599849","7.1576019244279","11.6418218882136","13.4939942348932","21.7495896388368","4.75590367471706","10.3042389861167","29.5782521058029","-12.7788191641542","3.59076407763473","24.9809191978013","-8.02772254924994","9.77869120729514","1.75243099573322","24.7158391725784","21.1312773173535","35.600732677008","-16.1704129511183","13.4514420340293","27.4694249939155","-8.44060587848778","14.9750743943757","14.0902875672906","-11.8775495634379","16.833898582065","13.0783709707184","10.6294546574599","7.62528032351385","1.33650531430864","18.2084389081205","-23.4311331569632","11.6625053254119","18.2709067400479","24.1730906149659","20.2767143748337","6.28373145346645"
"217","SQD79","-4.9260758771184","11.9663661956686","37.4515876384493","16.8117222312637","36.4270677734911","21.7328095293302","5.15111811413684","9.88791732727232","20.5206518789211","24.1517329435507","-0.212473316131692","15.1834228280009","8.88657290495548","23.848607364591","46.1643682265305","34.5542732351926","6.84962444998547","18.922126034003","15.2008093343101","-2.26738605345004","19.6966149563096","24.1511408319708","4.78134361713377","18.8056551209279","23.7648050165256","0.396592889241044","14.4060241688379","24.0202023993614","17.2086534324863","-19.8951840864675","19.3506302246927","-4.42690272845448","14.6635196728255","37.5733779551226","7.01801652385153","30.0144880236812","12.5867642815305","12.3104615228341","17.6451428353403","7.21066768386719","12.3619419898534","13.300423229102","22.996350586261","5.41262367946145","10.7932503701344","30.5390694159957","-13.3124562244888","4.58714286519381","25.1905106522633","-7.42354233707315","10.8276777072179","1.28367696954789","24.291364842349","21.9155114238262","35.9915511125761","-15.676381900497","13.8870959223432","28.0145156129046","-6.30502055691346","16.6494605367006","13.9144139674944","-11.3995351707209","16.4368822743666","13.5109233054967","10.9531875862214","7.32186121053003","1.45282141786651","17.807747783859","-22.6480640888763","12.3452404763045","18.3669310907772","23.9604946491974","19.6279028547537","7.41696954823024"
"218","SQD80","-4.12011112444701","12.8370279908838","37.6161001775594","16.6936228316393","36.4626465321022","21.9306646988791","5.98999923946608","10.8761835428479","20.7021376354912","25.0502747295217","-1.00515693360378","14.8578938855328","9.19207376961935","24.6934440428812","47.0253929084691","35.4329470699549","7.26798568746034","18.5111222204654","15.177697803241","-1.24765917659247","19.9642270421602","25.8316788102497","5.01155964486484","19.3076406022662","23.9564458741651","1.55288422199719","14.7943199659203","24.9451066733356","16.9176282885161","-20.8362055782302","19.6527534754002","-4.49260337475972","15.7191886150064","37.8322092954731","7.58215621535419","30.7853518978269","13.4734665534389","12.9380596429391","17.8971972179746","7.83622807371859","12.900485365484","12.9694811638542","23.4829631069963","5.57765011265457","11.08847303253","30.7667023637583","-13.2739978191778","5.33333096654047","25.2441499394541","-6.76322821214336","11.3163059570231","1.71170121044037","24.6631569304105","21.9871844391539","37.4401963923972","-15.4496759899662","13.4078371783717","28.9811395238884","-4.25593102101047","17.2007118428616","14.4774931400991","-11.1695353321128","16.5955470518094","13.8033071970391","11.7888481582532","7.99945648586614","1.81694315709163","17.812830771741","-22.6967556045764","12.5296627119966","19.1184195818445","25.1320568685455","20.4194656299923","7.87642111472989"
"219","SQD81","-2.94936385964613","13.6860053460706","38.6002821239392","17.2759729768443","36.8165238606602","22.1392703659436","6.32824917934296","11.7452592228923","21.2709464659524","25.0034306274518","-0.35805879031835","15.3538220531549","8.84217599080289","25.2157859651346","48.061410915519","35.2566216469972","8.20678759618349","17.5004563664306","15.3416643692651","-1.40505514242084","20.0991107790248","26.3560846088859","5.33225196279833","20.1000003794057","24.136490931186","1.32365063453752","15.4037293999241","25.5614924708387","17.7938655077928","-20.3963279397521","20.3093042120053","-4.72835616500511","16.8671211704758","37.649374658234","7.43068694248042","31.549709173219","13.7455728649472","13.2338090719618","20.0815593717157","7.84545377487751","13.6669120771689","13.3994862799465","24.0805189424096","6.67239505728744","11.2435138978651","30.1305403350222","-12.8900936046214","6.46061457588745","25.8023899284168","-6.69849181571287","11.9158656869623","2.00879407999639","24.8099017776908","22.6680749230438","38.8717860218796","-14.128428897301","13.5587622766702","28.8862208896273","-2.75470586795814","18.1647230452693","15.2979530229562","-10.2086579639112","16.7058503234709","14.6306250270606","12.5577605312111","8.95886219814336","2.5391401811222","18.4765220269993","-22.0407404271234","11.9365118304904","18.5886516627057","26.053404778963","20.4759193997337","8.54951656240354"
